county,year,month,cases,recipients,adult recipients,child recipients,payments,average per case,average per person,avg. recipients per case
Alpena,2022,12,2392.0,4180.0,2814.0,1366.0,1116426.0,466.73,267.09,1.75
Alpena,2023,1,2446.0,4274.0,2885.0,1389.0,1112845.0,454.97,260.38,1.75
Alpena,2023,2,2482.0,4340.0,2929.0,1411.0,1160905.0,467.73,267.49,1.75
Alpena,2023,3,2487.0,4303.0,2919.0,1384.0,636328.0,255.86,147.88,1.73
Alpena,2023,4,2495.0,4354.0,2938.0,1416.0,648512.0,259.92,148.95,1.75
Alpena,2023,5,2498.0,4339.0,2926.0,1413.0,646966.0,258.99,149.1,1.74
Alpena,2023,6,2469.0,4271.0,2888.0,1383.0,626961.0,253.93,146.79,1.73
Alpena,2023,7,2447.0,4219.0,2853.0,1366.0,629886.0,257.41,149.3,1.72
Alpena,2023,8,2435.0,4210.0,2833.0,1377.0,626389.0,257.24,148.79,1.73
Alpena,2023,9,2442.0,4210.0,2843.0,1367.0,629407.0,257.74,149.5,1.72
Alpena,2023,10,2469.0,4237.0,2860.0,1377.0,689952.0,279.0,163.0,1.72
Alpena,2023,11,2456.0,4216.0,2842.0,1374.0,693068.0,282.0,164.0,1.72
Alpena,2023,12,2464.0,4245.0,2858.0,1387.0,696469.0,283.0,164.0,1.72
Alpena,2024,1,2450.0,4226.0,2840.0,1386.0,674670.0,275.0,160.0,1.72
Alpena,2024,2,2449.0,4248.0,2850.0,1398.0,667167.0,272.0,157.0,1.73
Alpena,2024,3,2452.0,4238.0,2849.0,1389.0,669683.0,273.0,158.0,1.73
Alpena,2024,4,2431.0,4228.0,2834.0,1394.0,672620.0,277.0,159.0,1.74
Alpena,2024,5,2394.0,4164.0,2795.0,1369.0,659997.0,276.0,159.0,1.74
Alpena,2024,6,2418.0,4224.0,2832.0,1392.0,659997.0,273.0,156.0,1.75
Alpena,2024,7,2440.0,4251.0,2862.0,1389.0,674977.0,277.0,159.0,1.74
Alpena,2024,8,2426.0,4199.0,2833.0,1366.0,665467.0,274.0,158.0,1.73
Alpena,2024,9,2427.0,4207.0,2844.0,1363.0,670391.0,276.0,159.0,1.73
Alpena,2024,10,2431.0,4223.0,2862.0,1361.0,665281.0,274.0,158.0,1.74
Alpena,2024,11,2430.0,4180.0,2845.0,1335.0,669385.0,275.0,160.0,1.72
Alpena,2024,12,2456.0,4209.0,2869.0,1340.0,677358.0,276.0,161.0,1.71
Alpena,2025,1,2479.0,4251.0,2885.0,1366.0,676394.0,273.0,159.0,1.71
Alpena,2025,2,2490.0,4270.0,2909.0,1361.0,677253.0,272.0,159.0,1.71
Alpena,2025,3,2517.0,4328.0,2947.0,1381.0,672879.0,267.0,155.0,1.72
Alpena,2025,4,2490.0,4270.0,2925.0,1345.0,704807.0,283.0,165.0,1.71
Alpena,2025,5,2467.0,4226.0,2899.0,1327.0,663987.0,269.0,157.0,1.71
Alpena,2025,6,2466.0,4227.0,2889.0,1338.0,679053.0,275.0,161.0,1.71
Alpena,2025,7,2423.0,4170.0,2844.0,1326.0,684246.0,282.0,164.0,1.72
Alpena,2025,8,2443.0,4245.0,2876.0,1369.0,696463.0,285.0,164.0,1.74
Alpena,2025,9,2450.0,4264.0,2880.0,1384.0,700048.0,286.0,164.0,1.74
Alpena,2025,10,2433.0,4197.0,2850.0,1347.0,703063.0,289.0,168.0,1.73
Alpena,2025,11,2409.0,4104.0,2818.0,1286.0,690503.0,287.0,168.0,1.7
Alpena,2025,12,2409.0,4080.0,2805.0,1275.0,678546.0,282.0,166.0,1.69
Alpena,2026,1,2433.0,4197.0,2850.0,1347.0,703063.0,289.0,168.0,1.73
Alpena,2026,2,2409.0,4104.0,2818.0,1286.0,690503.0,287.0,168.0,1.7
Alpena,2026,3,2409.0,4080.0,2805.0,1275.0,678546.0,282.0,166.0,1.69
Antrim,2014,10,1357.0,2787.0,1703.0,1084.0,299059.0,220.0,107.0,2.05
Antrim,2014,11,1348.0,2747.0,1683.0,1064.0,299613.0,222.0,109.0,2.04
Antrim,2014,12,1357.0,2792.0,1708.0,1084.0,295219.0,218.0,106.0,2.06
Antrim,2015,1,1346.0,2793.0,1712.0,1081.0,296208.0,220.0,106.0,2.08
Antrim,2015,2,1331.0,2776.0,1692.0,1084.0,296363.0,223.0,107.0,2.09
Antrim,2015,3,1317.0,2769.0,1676.0,1093.0,294931.0,224.0,107.0,2.1
Antrim,2015,4,1301.0,2741.0,1654.0,1087.0,290365.0,223.0,106.0,2.11
Antrim,2015,5,1287.0,2670.0,1629.0,1041.0,286129.0,222.0,107.0,2.07
Antrim,2015,6,1265.0,2614.0,1597.0,1017.0,281550.0,223.0,108.0,2.07
Antrim,2015,7,1241.0,2525.0,1544.0,981.0,266388.0,215.0,106.0,2.03
Antrim,2015,8,1209.0,2439.0,1504.0,935.0,253746.0,210.0,104.0,2.02
Antrim,2015,9,1174.0,2341.0,1453.0,888.0,249997.0,213.0,107.0,1.99
Antrim,2015,10,1172.0,2341.0,1447.0,894.0,241681.0,206.0,103.0,2.0
Antrim,2015,11,1163.0,2332.0,1445.0,887.0,241403.0,208.0,104.0,2.01
Antrim,2015,12,1131.0,2285.0,1418.0,867.0,239795.0,212.0,105.0,2.02
Antrim,2016,1,1140.0,2295.0,1421.0,874.0,237602.0,208.0,104.0,2.01
Antrim,2016,2,1139.0,2273.0,1419.0,854.0,242916.0,213.0,107.0,2.0
Antrim,2016,3,1118.0,2217.0,1390.0,827.0,239445.0,214.0,108.0,1.98
Antrim,2016,4,1097.0,2187.0,1367.0,820.0,238093.0,217.0,109.0,1.99
Antrim,2016,5,1099.0,2196.0,1367.0,829.0,239916.0,218.0,109.0,2.0
Antrim,2016,6,1075.0,2139.0,1335.0,804.0,233818.0,218.0,109.0,1.99
Antrim,2016,7,1066.0,2116.0,1322.0,794.0,221932.0,208.0,105.0,1.98
Antrim,2016,8,1063.0,2096.0,1311.0,785.0,224319.0,211.0,107.0,1.97
Antrim,2016,9,1045.0,2061.0,1302.0,759.0,217810.0,208.0,106.0,1.97
Antrim,2016,10,1063.0,2121.0,1324.0,797.0,217180.0,204.0,102.0,2.0
Antrim,2016,11,1052.0,2089.0,1311.0,778.0,220193.0,209.0,105.0,1.99
Antrim,2016,12,1067.0,2131.0,1335.0,796.0,225011.0,211.0,106.0,2.0
Antrim,2017,1,1076.0,2154.0,1355.0,799.0,225090.0,209.0,104.0,2.0
Antrim,2017,2,1070.0,2135.0,1339.0,796.0,229935.0,215.0,108.0,2.0
Antrim,2017,3,1075.0,2126.0,1338.0,788.0,228276.0,212.0,107.0,1.98
Antrim,2017,4,1077.0,2122.0,1333.0,789.0,227268.0,211.0,107.0,1.97
Antrim,2017,5,1080.0,2121.0,1340.0,781.0,227133.0,210.0,107.0,1.96
Antrim,2017,6,1071.0,2108.0,1335.0,773.0,224538.0,210.0,107.0,1.97
Antrim,2017,7,1065.0,2114.0,1330.0,784.0,221541.0,208.0,105.0,1.98
Antrim,2017,8,1060.0,2089.0,1322.0,767.0,230200.0,217.0,110.0,1.97
Antrim,2017,9,1061.0,2082.0,1312.0,770.0,224652.0,212.0,108.0,1.96
Antrim,2017,10,1054.0,2040.0,1303.0,737.0,218913.0,208.0,107.0,1.94
Antrim,2017,11,1061.0,2041.0,1305.0,736.0,215252.0,203.0,105.0,1.92
Antrim,2017,12,1043.0,2023.0,1295.0,728.0,219086.0,210.0,108.0,1.94
Antrim,2018,1,1052.0,2025.0,1303.0,722.0,220057.0,209.0,109.0,1.92
Antrim,2018,2,1057.0,2043.0,1319.0,724.0,219412.0,208.0,107.0,1.93
Antrim,2018,3,1055.0,2033.0,1306.0,727.0,217097.0,206.0,107.0,1.93
Antrim,2018,4,1047.0,1986.0,1288.0,698.0,215220.0,206.0,108.0,1.9
Antrim,2018,5,1026.0,1967.0,1278.0,689.0,216877.0,211.0,110.0,1.92
Antrim,2018,6,1039.0,1981.0,1278.0,703.0,212499.0,205.0,107.0,1.91
Antrim,2018,7,1030.0,1934.0,1257.0,677.0,208371.0,202.0,108.0,1.88
Antrim,2018,8,1001.0,1857.0,1210.0,647.0,203536.0,203.0,110.0,1.86
Antrim,2018,9,969.0,1809.0,1176.0,633.0,193994.0,200.0,107.0,1.87
Antrim,2018,10,953.0,1773.0,1156.0,617.0,190101.0,199.0,107.0,1.86
Antrim,2018,11,971.0,1792.0,1180.0,612.0,188675.0,194.0,105.0,1.85
Antrim,2018,12,953.0,1738.0,1157.0,581.0,185129.0,194.0,107.0,1.82
Antrim,2019,1,935.0,1722.0,1137.0,585.0,182041.0,195.0,106.0,1.84
Antrim,2019,2,925.0,1710.0,1135.0,575.0,175057.0,189.0,102.0,1.85
Antrim,2019,3,929.0,1719.0,1130.0,589.0,177254.0,191.0,103.0,1.85
Antrim,2019,4,916.0,1699.0,1117.0,582.0,175547.0,192.0,103.0,1.85
Antrim,2019,5,894.0,1637.0,1087.0,550.0,173067.0,194.0,106.0,1.83
Antrim,2019,6,902.0,1668.0,1096.0,572.0,168855.0,187.0,101.0,1.85
Antrim,2019,7,897.0,1625.0,1083.0,542.0,166692.0,186.0,103.0,1.81
Antrim,2019,8,892.0,1633.0,1080.0,553.0,165408.0,185.0,101.0,1.83
Antrim,2019,9,882.0,1588.0,1057.0,531.0,164608.0,187.0,104.0,1.8
Antrim,2019,10,864.0,1587.0,1031.0,556.0,164938.0,191.0,104.0,1.84
Antrim,2019,11,858.0,1579.0,1019.0,560.0,162086.0,189.0,103.0,1.84
Antrim,2019,12,876.0,1643.0,1056.0,587.0,173296.0,198.0,105.0,1.88
Antrim,2020,1,904.0,1679.0,1090.0,589.0,174500.0,193.0,104.0,1.86
Antrim,2020,2,913.0,1714.0,1106.0,608.0,182957.0,200.0,107.0,1.88
Antrim,2020,3,989.0,1866.0,1209.0,657.0,309918.0,313.0,166.0,1.89
Antrim,2020,4,1168.0,2293.0,1458.0,835.0,346856.0,297.0,151.0,1.96
Antrim,2020,5,1184.0,2344.0,1489.0,855.0,400404.0,338.0,171.0,1.98
Antrim,2020,6,1104.0,2097.0,1359.0,738.0,360848.0,327.0,172.0,1.9
Antrim,2020,7,1051.0,1928.0,1280.0,648.0,333706.0,318.0,173.0,1.83
Antrim,2020,8,1030.0,1894.0,1245.0,649.0,325065.0,316.0,172.0,1.84
Antrim,2020,9,1028.0,1883.0,1236.0,647.0,318467.0,310.0,169.0,1.83
Antrim,2020,10,1017.0,1882.0,1235.0,647.0,332805.0,327.0,177.0,1.85
Antrim,2020,11,1035.0,1918.0,1258.0,660.0,343704.0,332.0,179.0,1.85
Antrim,2020,12,1066.0,2040.0,1305.0,735.0,355479.0,333.0,174.0,1.91
Antrim,2021,1,1074.0,2054.0,1316.0,738.0,426857.0,397.0,208.0,1.91
Antrim,2021,2,1097.0,2112.0,1347.0,765.0,427273.0,389.0,202.0,1.93
Antrim,2021,3,1076.0,2043.0,1313.0,730.0,424796.0,395.0,208.0,1.9
Antrim,2021,4,1050.0,2024.0,1297.0,727.0,412723.0,393.0,204.0,1.93
Antrim,2021,5,1034.0,1970.0,1276.0,694.0,443111.0,429.0,225.0,1.91
Antrim,2021,6,1029.0,1973.0,1266.0,707.0,386713.0,376.0,196.0,1.92
Antrim,2021,7,1021.0,1918.0,1250.0,668.0,425376.0,417.0,222.0,1.88
Antrim,2021,8,1007.0,1887.0,1228.0,659.0,425694.0,423.0,226.0,1.87
Antrim,2021,9,1028.0,1923.0,1256.0,667.0,426580.0,415.0,222.0,1.87
Antrim,2021,10,1019.0,1897.0,1250.0,647.0,455980.0,447.0,240.0,1.86
Antrim,2021,11,1010.0,1884.0,1247.0,637.0,450494.0,446.0,239.0,1.87
Antrim,2021,12,1039.0,1951.0,1281.0,670.0,468176.0,451.0,240.0,1.88
Antrim,2022,1,1076.0,2039.0,1334.0,705.0,482214.0,448.0,236.0,1.89
Antrim,2022,2,1085.0,2084.0,1345.0,739.0,490837.0,452.0,236.0,1.92
Antrim,2022,3,1083.0,2079.0,1350.0,729.0,490816.0,453.0,236.0,1.92
Antrim,2022,4,1113.0,2163.0,1390.0,773.0,495556.0,445.0,229.0,1.94
Antrim,2022,5,1144.0,2236.0,1433.0,803.0,492146.0,430.0,220.0,1.95
Antrim,2022,6,1072.0,2055.0,1336.0,719.0,475900.0,444.0,232.0,1.92
Antrim,2022,7,1078.0,2087.0,1343.0,744.0,482008.0,447.0,231.0,1.94
Antrim,2022,8,1090.0,2096.0,1350.0,746.0,489873.0,449.0,234.0,1.92
Antrim,2022,9,1094.0,2108.0,1355.0,753.0,496003.0,453.0,235.0,1.93
Antrim,2022,10,1116.0,2171.0,1374.0,797.0,579663.0,519.41,267.0,1.95
Antrim,2022,11,1128.0,2197.0,1392.0,805.0,571145.0,506.33,259.97,1.95
Antrim,2022,12,1139.0,2198.0,1413.0,785.0,582194.0,511.14,264.87,1.93
Antrim,2023,1,1167.0,2265.0,1451.0,814.0,584878.0,501.18,258.22,1.94
Antrim,2023,2,1165.0,2261.0,1445.0,816.0,593639.0,509.56,262.56,1.94
Antrim,2023,3,1177.0,2263.0,1454.0,809.0,352464.0,299.46,155.75,1.92
Antrim,2023,4,1185.0,2269.0,1472.0,797.0,346336.0,292.27,152.64,1.91
Antrim,2023,5,1173.0,2262.0,1460.0,802.0,338721.0,288.76,149.74,1.93
Antrim,2023,6,1163.0,2232.0,1437.0,795.0,330962.0,284.58,148.28,1.92
Antrim,2023,7,1161.0,2204.0,1430.0,774.0,331172.0,285.25,150.26,1.9
Antrim,2023,8,1143.0,2179.0,1409.0,770.0,330014.0,288.73,151.45,1.91
Antrim,2023,9,1152.0,2196.0,1415.0,781.0,332473.0,288.61,151.4,1.91
Antrim,2023,10,1171.0,2212.0,1423.0,789.0,353992.0,302.0,160.0,1.89
Antrim,2023,11,1172.0,2223.0,1425.0,798.0,353551.0,302.0,159.0,1.9
Antrim,2023,12,1183.0,2272.0,1452.0,820.0,363085.0,307.0,160.0,1.92
Antrim,2024,1,1187.0,2306.0,1465.0,841.0,359712.0,303.0,156.0,1.94
Antrim,2024,2,1181.0,2253.0,1436.0,817.0,357131.0,302.0,159.0,1.91
Antrim,2024,3,1177.0,2234.0,1417.0,817.0,359855.0,306.0,161.0,1.9
Antrim,2024,4,1155.0,2162.0,1391.0,771.0,353935.0,306.0,164.0,1.87
Antrim,2024,5,1135.0,2132.0,1369.0,763.0,350535.0,309.0,164.0,1.88
Antrim,2024,6,1148.0,2184.0,1394.0,790.0,348177.0,303.0,159.0,1.9
Antrim,2024,7,1132.0,2151.0,1370.0,781.0,343457.0,303.0,160.0,1.9
Antrim,2024,8,1150.0,2183.0,1393.0,790.0,345416.0,300.0,158.0,1.9
